txn_id,txn_date,txn_time,from_account,from_name,to_account,to_name,amount_inr,txn_type,channel,sub_network,flag,notes
TXN-CYH-22464,External_Victim,A3067,4015360.39,INR,2025-08-02T14:47:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22465,A3067,A2006,7629184.75,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22466,External_Victim,A3068,2599389.44,INR,2025-08-30T13:41:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22467,External_Victim,A3068,2599389.44,INR,2025-11-29T12:11:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22468,A3068,A2007,4938839.93,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22469,External_Victim,A3069,2987394.90,INR,2025-12-08T07:45:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22470,External_Victim,A3069,2987394.90,INR,2025-10-10T21:08:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22471,A3069,A2042,5676050.31,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22472,External_Victim,A3070,3590899.36,INR,2025-08-03T18:43:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22473,External_Victim,A3070,3590899.36,INR,2025-09-15T03:06:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22474,A3070,A2041,6822708.78,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22475,External_Victim,A3071,4944440.38,INR,2025-11-04T05:28:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22476,External_Victim,A3071,4944440.38,INR,2025-08-20T13:11:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22477,A3071,A2012,9394436.73,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22478,External_Victim,A3072,3257294.64,INR,2025-08-13T03:31:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22479,External_Victim,A3072,3257294.64,INR,2025-09-09T10:47:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22480,A3072,A2030,6188859.82,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22481,External_Victim,A3073,2775781.20,INR,2025-09-04T21:29:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22482,External_Victim,A3073,2775781.20,INR,2025-09-05T08:04:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22483,A3073,A2006,5273984.27,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22484,External_Victim,A3074,4788152.77,INR,2025-11-26T12:13:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22485,External_Victim,A3074,4788152.77,INR,2025-10-05T22:34:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22486,A3074,A2040,9097490.27,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22487,External_Victim,A3075,4218850.31,INR,2025-10-25T08:47:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22488,External_Victim,A3075,4218850.31,INR,2025-11-10T14:35:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22489,A3075,A2017,8015815.59,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22490,External_Victim,A3076,2524057.41,INR,2025-08-22T20:09:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22491,External_Victim,A3076,2524057.41,INR,2025-08-24T14:25:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22492,A3076,A2013,4795709.08,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22493,External_Victim,A3077,4432240.25,INR,2025-09-16T09:34:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22494,External_Victim,A3077,4432240.25,INR,2025-08-17T04:49:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22495,A3077,A2010,8421256.47,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22496,External_Victim,A3078,4214748.48,INR,2025-08-24T19:57:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22497,External_Victim,A3078,4214748.48,INR,2025-12-03T18:23:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22498,A3078,A2033,8008022.12,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22499,External_Victim,A3079,3852882.94,INR,2025-12-08T09:29:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22500,External_Victim,A3079,3852882.94,INR,2025-11-02T12:17:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22501,A3079,A2012,7320477.59,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22502,External_Victim,A3080,4232311.74,INR,2025-12-13T17:46:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22503,External_Victim,A3080,4232311.74,INR,2025-10-27T16:02:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22504,A3080,A2018,8041392.30,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22505,External_Victim,A3081,4745030.51,INR,2025-12-04T20:26:14,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22506,External_Victim,A3081,4745030.51,INR,2025-11-11T12:06:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22507,A3081,A2022,9015557.96,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22508,External_Victim,A3082,2637264.56,INR,2025-09-23T06:24:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22509,External_Victim,A3082,2637264.56,INR,2025-08-06T21:39:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22510,A3082,A2018,5010802.67,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22511,External_Victim,A3083,2512881.25,INR,2025-09-22T10:03:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22512,External_Victim,A3083,2512881.25,INR,2025-09-05T16:07:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22513,A3083,A2045,4774474.37,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22514,External_Victim,A3084,4165891.08,INR,2025-11-16T04:02:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22515,External_Victim,A3084,4165891.08,INR,2025-08-14T03:30:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22516,A3084,A2010,7915193.05,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22517,External_Victim,A3085,3881830.60,INR,2025-10-01T07:06:14,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22518,External_Victim,A3085,3881830.60,INR,2025-11-06T05:33:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22519,A3085,A2023,7375478.14,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22520,External_Victim,A3086,2988073.26,INR,2025-11-02T00:14:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22521,External_Victim,A3086,2988073.26,INR,2025-11-14T19:39:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22522,A3086,A2019,5677339.19,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22523,External_Victim,A3087,4354420.88,INR,2025-09-09T00:10:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22524,External_Victim,A3087,4354420.88,INR,2025-11-26T19:40:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22525,A3087,A2006,8273399.68,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22526,External_Victim,A3088,3003625.39,INR,2025-11-18T13:23:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22527,External_Victim,A3088,3003625.39,INR,2025-09-05T06:14:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22528,A3088,A2008,5706888.24,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22529,External_Victim,A3089,3116477.40,INR,2025-08-11T08:20:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22530,External_Victim,A3089,3116477.40,INR,2025-08-24T04:39:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22531,A3089,A2018,5921307.05,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22532,External_Victim,A3090,4680295.69,INR,2025-11-21T08:58:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22533,External_Victim,A3090,4680295.69,INR,2025-11-06T10:22:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22534,A3090,A2032,8892561.81,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22535,External_Victim,A3091,3203159.64,INR,2025-08-07T09:08:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22536,External_Victim,A3091,3203159.64,INR,2025-08-17T18:19:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22537,A3091,A2029,6086003.32,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22538,External_Victim,A3092,3143130.37,INR,2025-10-22T17:40:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22539,External_Victim,A3092,3143130.37,INR,2025-10-03T14:07:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22540,A3092,A2008,5971947.69,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22541,External_Victim,A3093,4374554.20,INR,2025-11-24T12:25:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22542,External_Victim,A3093,4374554.20,INR,2025-11-28T12:30:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22543,A3093,A2017,8311652.99,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22544,External_Victim,A3094,2779406.25,INR,2025-11-04T14:37:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22545,External_Victim,A3094,2779406.25,INR,2025-10-19T04:10:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22546,A3094,A2034,5280871.87,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22547,External_Victim,A3095,3671933.14,INR,2025-12-02T17:32:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22548,External_Victim,A3095,3671933.14,INR,2025-11-02T17:22:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22549,A3095,A2041,6976672.96,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22550,External_Victim,A3096,3221619.88,INR,2025-11-16T16:23:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22551,External_Victim,A3096,3221619.88,INR,2025-09-01T23:55:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22552,A3096,A2018,6121077.77,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22553,External_Victim,A3097,2968827.90,INR,2025-09-09T23:50:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22554,External_Victim,A3097,2968827.90,INR,2025-12-02T04:10:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22555,A3097,A2006,5640773.02,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22556,External_Victim,A3098,4505252.13,INR,2025-08-06T09:42:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22557,External_Victim,A3098,4505252.13,INR,2025-08-05T15:03:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22558,A3098,A2036,8559979.04,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22559,External_Victim,A3099,3435903.55,INR,2025-09-12T00:57:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22560,External_Victim,A3099,3435903.55,INR,2025-11-21T17:11:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22561,A3099,A2030,6528216.75,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22562,External_Victim,A3100,3716876.28,INR,2025-10-08T11:59:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22563,External_Victim,A3100,3716876.28,INR,2025-09-14T00:51:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22564,A3100,A2026,7062064.93,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22565,External_Victim,A3101,4699521.23,INR,2025-09-12T21:35:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22566,External_Victim,A3101,4699521.23,INR,2025-12-03T12:38:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22567,A3101,A2013,8929090.34,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22568,External_Victim,A3102,2974893.32,INR,2025-08-10T01:33:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22569,External_Victim,A3102,2974893.32,INR,2025-11-10T02:00:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22570,A3102,A2021,5652297.30,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22571,External_Victim,A3103,2709544.74,INR,2025-10-13T11:31:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22572,External_Victim,A3103,2709544.74,INR,2025-09-11T00:30:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22573,A3103,A2014,5148135.01,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22574,External_Victim,A3104,4613774.42,INR,2025-10-01T12:25:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22575,External_Victim,A3104,4613774.42,INR,2025-08-16T20:04:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22576,A3104,A2020,8766171.39,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22577,External_Victim,A3105,4678228.91,INR,2025-09-07T03:29:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22578,External_Victim,A3105,4678228.91,INR,2025-12-13T06:03:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22579,A3105,A2017,8888634.93,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22580,External_Victim,A3106,3365314.66,INR,2025-09-17T06:27:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22581,External_Victim,A3106,3365314.66,INR,2025-08-13T11:46:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22582,A3106,A2013,6394097.85,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22583,External_Victim,A3107,4891560.10,INR,2025-09-23T13:52:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22584,External_Victim,A3107,4891560.10,INR,2025-08-19T10:31:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22585,A3107,A2032,9293964.20,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22586,External_Victim,A3108,4770228.74,INR,2025-11-21T21:44:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22587,External_Victim,A3108,4770228.74,INR,2025-08-18T23:51:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22588,A3108,A2033,9063434.61,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22589,External_Victim,A3109,4575397.43,INR,2025-08-13T18:35:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22590,External_Victim,A3109,4575397.43,INR,2025-08-16T01:16:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22591,A3109,A2035,8693255.12,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22592,External_Victim,A3110,3498586.34,INR,2025-12-06T04:54:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22593,External_Victim,A3110,3498586.34,INR,2025-09-19T23:46:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22594,A3110,A2026,6647314.05,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22595,External_Victim,A3111,4116637.74,INR,2025-09-04T21:35:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22596,External_Victim,A3111,4116637.74,INR,2025-11-09T11:35:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22597,A3111,A2023,7821611.71,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22598,External_Victim,A3112,2649124.79,INR,2025-11-10T19:39:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22599,External_Victim,A3112,2649124.79,INR,2025-09-21T07:01:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22600,A3112,A2042,5033337.11,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22601,External_Victim,A3113,3229626.83,INR,2025-09-11T06:40:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22602,External_Victim,A3113,3229626.83,INR,2025-08-06T02:53:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22603,A3113,A2025,6136290.97,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22604,External_Victim,A3114,4087842.11,INR,2025-11-20T09:48:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22605,External_Victim,A3114,4087842.11,INR,2025-08-05T04:24:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22606,A3114,A2009,7766900.00,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22607,External_Victim,A3115,4977254.42,INR,2025-10-04T09:28:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22608,External_Victim,A3115,4977254.42,INR,2025-08-18T00:24:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22609,A3115,A2034,9456783.39,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22610,External_Victim,A3116,3581683.16,INR,2025-12-05T18:52:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22611,External_Victim,A3116,3581683.16,INR,2025-09-30T05:43:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22612,A3116,A2028,6805198.01,INR,2025-12-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22613,External_Victim,A3117,4179288.61,INR,2025-10-03T11:51:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22614,External_Victim,A3117,4179288.61,INR,2025-12-11T03:09:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22615,A3117,A2012,7940648.37,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22616,External_Victim,A3118,3196033.34,INR,2025-09-22T10:22:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22617,External_Victim,A3118,3196033.34,INR,2025-11-18T10:48:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22618,A3118,A2045,6072463.35,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22619,External_Victim,A3119,4633894.61,INR,2025-08-28T01:04:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22620,External_Victim,A3119,4633894.61,INR,2025-11-30T17:32:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22621,A3119,A2029,8804399.76,INR,2025-12-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22622,External_Victim,A3120,3326382.94,INR,2025-08-17T08:25:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22623,External_Victim,A3120,3326382.94,INR,2025-10-02T00:02:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22624,A3120,A2008,6320127.59,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22625,External_Victim,A3121,4591198.13,INR,2025-10-25T08:07:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22626,External_Victim,A3121,4591198.13,INR,2025-08-09T13:16:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22627,A3121,A2034,8723276.45,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22628,External_Victim,A3122,3699117.51,INR,2025-09-02T05:29:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22629,External_Victim,A3122,3699117.51,INR,2025-09-13T04:15:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22630,A3122,A2038,7028323.27,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22631,External_Victim,A3123,4186905.51,INR,2025-08-14T15:51:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22632,External_Victim,A3123,4186905.51,INR,2025-12-02T16:52:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22633,A3123,A2031,7955120.46,INR,2025-12-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22634,External_Victim,A3124,4985797.03,INR,2025-12-07T03:35:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22635,External_Victim,A3124,4985797.03,INR,2025-08-16T11:40:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22636,A3124,A2013,9473014.36,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22637,External_Victim,A3125,3642856.25,INR,2025-10-01T02:03:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22638,External_Victim,A3125,3642856.25,INR,2025-09-25T03:51:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22639,A3125,A2032,6921426.88,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22640,External_Victim,A3126,4384149.97,INR,2025-09-28T21:07:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22641,External_Victim,A3126,4384149.97,INR,2025-10-14T14:44:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22642,A3126,A2039,8329884.95,INR,2025-12-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22643,External_Victim,A3127,3985124.51,INR,2025-11-30T09:24:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22644,External_Victim,A3127,3985124.51,INR,2025-08-28T09:48:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22645,A3127,A2017,7571736.56,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22646,External_Victim,A3128,4096682.11,INR,2025-12-14T15:01:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22647,External_Victim,A3128,4096682.11,INR,2025-11-09T16:33:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22648,A3128,A2038,7783696.01,INR,2025-12-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22649,External_Victim,A3129,4767039.05,INR,2025-09-07T08:25:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22650,External_Victim,A3129,4767039.05,INR,2025-10-25T13:48:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22651,A3129,A2043,9057374.20,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22652,External_Victim,A3130,2763743.93,INR,2025-09-25T17:55:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22653,External_Victim,A3130,2763743.93,INR,2025-08-16T17:23:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22654,A3130,A2027,5251113.47,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22655,External_Victim,A3131,3729363.04,INR,2025-10-27T14:47:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22656,External_Victim,A3131,3729363.04,INR,2025-12-09T03:30:35,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22657,A3131,A2041,7085789.78,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
